puzzle_id,n,t,d,markov_entropy,pattern_score
51,3,4,3,1.584962500721156,0.20751874963942196
52,1,4,4,1.5,0.35398516288991033
53,2,4,4,2.0,0.1386468838532139
54,1,1,1,0.0,1.0
55,4,4,3,1.584962500721156,0.20751874963942196
56,2,4,1,0.0,1.0
57,4,1,4,0.8112781244591328,0.6506015297177028
58,3,4,1,0.0,1.0
59,1,2,1,0.0,1.0
60,1,4,4,2.0,0.1386468838532139
61,4,4,1,0.0,1.0
62,4,4,4,1.5,0.35398516288991033
63,3,1,3,0.9182958340544896,0.5408520829727552
64,1,2,1,0.0,1.0
65,1,1,1,0.0,1.0
66,2,3,3,1.584962500721156,0.20751874963942196
67,1,2,2,1.0,0.36907024642854247
68,1,3,4,2.0,0.1386468838532139
69,1,3,1,0.0,1.0
70,2,1,3,0.9182958340544896,0.5408520829727552
