puzzle_id,n,t,d,markov_entropy,pattern_score,score_bin,class
753,5,6,14,0.3712323266408756,0.9049801069274492,17,"(0.9, 0.95]"
755,2,4,8,2.75,0.1324715888392459,2,"(0.1, 0.15]"
764,7,5,17,0.3227569588973982,0.922598857584786,17,"(0.9, 0.95]"
766,7,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
779,7,4,12,1.9508257945180885,0.4728124376802221,8,"(0.45, 0.5]"
789,6,5,11,3.0957952550009344,0.1364497524372486,2,"(0.1, 0.15]"
791,8,6,18,1.8753156176197316,0.5585339882366529,10,"(0.55, 0.6]"
794,6,1,1,0.0,1.0,18,"(0.95, 1.0]"
796,6,7,17,0.3227569588973982,0.922598857584786,17,"(0.9, 0.95]"
804,4,5,16,2.0487949406953985,0.498761207069792,9,"(0.45, 0.5]"
811,7,7,17,0.3227569588973982,0.922598857584786,17,"(0.9, 0.95]"
812,7,6,16,2.149397470347699,0.4741487436518917,8,"(0.45, 0.5]"
813,5,4,10,1.3567796494470397,0.6078027262809467,11,"(0.6, 0.65]"
816,5,3,5,1.3709505944546687,0.4696439139553477,8,"(0.45, 0.5]"
824,4,7,19,0.8795064608120066,0.7965013666348542,15,"(0.75, 0.8]"
828,8,1,1,0.0,1.0,18,"(0.95, 1.0]"
832,6,1,1,0.0,1.0,18,"(0.95, 1.0]"
834,5,6,14,3.378783493486176,0.1351732507472703,2,"(0.1, 0.15]"
836,7,4,6,1.2516291673878228,0.5541606949824278,10,"(0.55, 0.6]"
841,7,1,1,0.0,1.0,18,"(0.95, 1.0]"
845,6,6,14,1.0892300788425848,0.7212028204560124,13,"(0.7, 0.75]"
848,8,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
853,10,2,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
859,1,5,11,3.277613436819116,0.0857328532279523,1,"(0.05, 0.1]"
860,9,2,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
864,3,4,11,3.0957952550009344,0.1364497524372486,2,"(0.1, 0.15]"
868,4,2,4,2.0,0.1386468838532139,2,"(0.1, 0.15]"
869,6,5,14,0.3712323266408756,0.9049801069274492,17,"(0.9, 0.95]"
872,1,6,14,3.521640636343319,0.0986078186315824,1,"(0.05, 0.1]"
875,3,4,9,2.9477027792200903,0.1126530451526708,1,"(0.1, 0.15]"
878,7,6,15,0.3533593350214213,0.9116601662446446,17,"(0.9, 0.95]"
885,9,5,17,0.3227569588973982,0.922598857584786,17,"(0.9, 0.95]"
887,7,6,14,2.0202442071537563,0.4829022831034528,8,"(0.45, 0.5]"
899,5,6,18,2.171360087495807,0.4888424812749234,9,"(0.45, 0.5]"
902,2,6,17,3.616874605956223,0.1326283794779996,2,"(0.1, 0.15]"
905,4,5,11,0.8658566174572235,0.7584754046149585,14,"(0.75, 0.8]"
908,7,4,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
914,4,5,8,2.75,0.1324715888392459,2,"(0.1, 0.15]"
916,9,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
923,7,6,18,0.3095434291503252,0.927130717703939,17,"(0.9, 0.95]"
925,3,1,1,0.0,1.0,18,"(0.95, 1.0]"
928,5,7,10,0.9219280948873624,0.7335030153738034,13,"(0.7, 0.75]"
934,5,5,14,1.0892300788425848,0.7212028204560124,13,"(0.7, 0.75]"
941,4,1,1,0.0,1.0,18,"(0.95, 1.0]"
943,6,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
945,7,7,18,2.2096909728231857,0.4798190492116241,8,"(0.45, 0.5]"
946,9,7,15,0.3533593350214213,0.9116601662446446,17,"(0.9, 0.95]"
947,8,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
948,5,6,18,0.3095434291503252,0.927130717703939,17,"(0.9, 0.95]"
950,8,5,14,0.3712323266408756,0.9049801069274492,17,"(0.9, 0.95]"
952,6,3,5,1.3709505944546687,0.4696439139553477,8,"(0.45, 0.5]"
956,10,7,18,0.9141828384352136,0.7847932113855374,14,"(0.75, 0.8]"
959,7,6,14,0.3712323266408756,0.9049801069274492,17,"(0.9, 0.95]"
967,6,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
968,4,7,17,2.133387491316597,0.4883870835617687,8,"(0.45, 0.5]"
974,7,3,5,1.3709505944546687,0.4696439139553477,8,"(0.45, 0.5]"
977,7,6,16,2.202819531114783,0.4610790075241517,8,"(0.45, 0.5]"
984,9,6,14,0.3712323266408756,0.9049801069274492,17,"(0.9, 0.95]"
987,6,5,13,3.3927474104487847,0.1088964701469842,1,"(0.1, 0.15]"
990,4,5,13,0.7732283485249176,0.7969119337823534,15,"(0.75, 0.8]"
991,8,6,14,0.3712323266408756,0.9049801069274492,17,"(0.9, 0.95]"
993,6,6,14,0.3712323266408756,0.9049801069274492,17,"(0.9, 0.95]"
994,6,1,1,0.0,1.0,18,"(0.95, 1.0]"
995,3,3,4,2.0,0.1386468838532139,2,"(0.1, 0.15]"
