puzzle_id,n,t,d,markov_entropy,pattern_score
41,2,1,3,0.9182958340544896,0.5408520829727552
42,3,4,3,0.9182958340544896,0.5408520829727552
43,1,1,1,0.0,1.0
44,4,4,4,2.0,0.1386468838532139
45,3,1,1,0.0,1.0
46,2,1,2,1.0,0.36907024642854247
47,1,4,3,1.584962500721156,0.20751874963942196
48,4,3,4,0.8112781244591328,0.6506015297177028
49,4,2,4,2.0,0.1386468838532139
50,1,2,2,1.0,0.36907024642854247
