puzzle_id,n,t,d,markov_entropy,pattern_score,score_bin,class
146,6,1,1,0.0,1.0,18,"(0.95, 1.0]"
152,3,1,1,0.0,1.0,18,"(0.95, 1.0]"
155,5,4,9,1.4466166676282082,0.5645249908164376,10,"(0.55, 0.6]"
163,8,1,1,0.0,1.0,18,"(0.95, 1.0]"
165,6,2,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
168,7,1,1,0.0,1.0,18,"(0.95, 1.0]"
172,8,5,15,2.1055872616982603,0.4736031845754349,8,"(0.45, 0.5]"
174,5,1,1,0.0,1.0,18,"(0.95, 1.0]"
177,2,5,10,3.121928094887362,0.0975603974744502,1,"(0.05, 0.1]"
187,3,5,10,3.1219280948873624,0.0975603974744501,1,"(0.05, 0.1]"
189,5,1,1,0.0,1.0,18,"(0.95, 1.0]"
191,5,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
193,9,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
197,7,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
199,9,7,16,2.1800365325772657,0.4666528804674341,8,"(0.45, 0.5]"
201,7,2,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
203,5,1,1,0.0,1.0,18,"(0.95, 1.0]"
209,8,1,1,0.0,1.0,18,"(0.95, 1.0]"
211,5,3,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
216,5,3,10,1.3609640474436813,0.6065931640008027,11,"(0.6, 0.65]"
221,5,5,11,0.8658566174572235,0.7584754046149585,14,"(0.75, 0.8]"
226,3,5,13,3.5465935642949384,0.0684888493720314,0,"(0.05, 0.1]"
229,7,5,10,1.8464393446710157,0.4662593315261583,8,"(0.45, 0.5]"
230,4,1,1,0.0,1.0,18,"(0.95, 1.0]"
231,6,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
232,7,5,13,1.987773371487984,0.4779122482193664,8,"(0.45, 0.5]"
233,2,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
234,8,1,1,0.0,1.0,18,"(0.95, 1.0]"
238,7,4,10,1.7609640474436812,0.4909672334736474,9,"(0.45, 0.5]"
239,4,5,17,1.73945419649189,0.5828571986569926,10,"(0.55, 0.6]"
246,5,4,9,1.4466166676282082,0.5645249908164376,10,"(0.55, 0.6]"
250,1,3,6,1.2516291673878228,0.5541606949824278,10,"(0.55, 0.6]"
252,10,7,15,2.1492553971685,0.462686150707875,8,"(0.45, 0.5]"
256,4,2,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
257,6,7,20,2.4086949695628417,0.4516118172445282,8,"(0.45, 0.5]"
260,7,6,14,2.0670314951575843,0.4709267012797851,8,"(0.45, 0.5]"
261,7,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
265,6,5,10,1.3567796494470397,0.6078027262809467,11,"(0.6, 0.65]"
267,8,3,5,1.3709505944546687,0.4696439139553477,8,"(0.45, 0.5]"
281,2,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
285,3,4,10,1.3567796494470397,0.6078027262809467,11,"(0.6, 0.65]"
289,8,3,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
294,5,7,20,4.021928094887363,0.0843266303957318,1,"(0.05, 0.1]"
298,6,1,1,0.0,1.0,18,"(0.95, 1.0]"
299,3,1,1,0.0,1.0,18,"(0.95, 1.0]"
301,7,7,17,0.3227569588973982,0.922598857584786,17,"(0.9, 0.95]"
306,6,2,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
307,8,3,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
309,8,2,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
310,4,1,1,0.0,1.0,18,"(0.95, 1.0]"
312,7,1,1,0.0,1.0,18,"(0.95, 1.0]"
313,6,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
320,6,4,7,2.807354922057604,0.0642150259807986,0,"(0.05, 0.1]"
322,5,3,11,1.867633890971212,0.479036701054609,8,"(0.45, 0.5]"
323,9,2,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
331,6,3,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
332,1,4,12,3.584962500721156,0.0312063501139658,0,"(0.0, 0.05]"
337,3,5,18,0.9141828384352136,0.7847932113855374,14,"(0.75, 0.8]"
343,9,5,13,1.5465935642949382,0.5937879194464186,11,"(0.55, 0.6]"
346,6,5,14,3.6644977792004623,0.0620423865158943,0,"(0.05, 0.1]"
347,4,7,16,1.4966407621868585,0.63384602617475,11,"(0.6, 0.65]"
352,5,2,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
356,7,5,14,0.3712323266408756,0.9049801069274492,17,"(0.9, 0.95]"
358,4,6,14,2.0670314951575843,0.4709267012797851,8,"(0.45, 0.5]"
361,8,5,15,1.781937063546704,0.554515734113324,10,"(0.55, 0.6]"
370,5,3,8,1.061278124459133,0.6652040272321104,12,"(0.65, 0.7]"
376,6,1,1,0.0,1.0,18,"(0.95, 1.0]"
378,3,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
381,9,5,15,0.3533593350214213,0.9116601662446446,17,"(0.9, 0.95]"
383,3,4,9,0.9864267287308424,0.7030559661273194,13,"(0.7, 0.75]"
389,3,7,14,3.8073549220576055,0.0254769544002063,0,"(0.0, 0.05]"
392,4,6,15,0.3533593350214213,0.9116601662446446,17,"(0.9, 0.95]"
393,4,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
394,7,5,15,0.3533593350214213,0.9116601662446446,17,"(0.9, 0.95]"
397,5,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
399,6,4,10,1.7609640474436812,0.4909672334736474,9,"(0.45, 0.5]"
402,6,2,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
403,7,4,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
405,6,4,9,0.9864267287308424,0.7030559661273194,13,"(0.7, 0.75]"
407,7,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
410,8,5,13,3.5465935642949384,0.0684888493720314,0,"(0.05, 0.1]"
420,3,5,13,0.7732283485249176,0.7969119337823534,15,"(0.75, 0.8]"
423,4,5,12,0.8166890883150209,0.7792994480328184,14,"(0.75, 0.8]"
426,4,2,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
427,6,6,12,1.9591479170272448,0.4705634826524296,8,"(0.45, 0.5]"
432,8,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
433,10,6,14,2.005977711423774,0.4865539071714568,9,"(0.45, 0.5]"
434,6,2,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
435,10,2,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
438,7,6,15,2.0419460322060456,0.4895134919484886,9,"(0.45, 0.5]"
439,1,1,1,0.0,1.0,18,"(0.95, 1.0]"
444,6,6,17,2.1451363701530526,0.4855695559485882,9,"(0.45, 0.5]"
447,4,5,14,3.521640636343319,0.0986078186315824,1,"(0.05, 0.1]"
448,4,6,17,3.969815782426811,0.0479886853951297,0,"(0.0, 0.05]"
455,7,7,14,0.3712323266408756,0.9049801069274492,17,"(0.9, 0.95]"
458,5,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
460,6,5,14,2.005977711423774,0.4865539071714568,9,"(0.45, 0.5]"
469,7,6,16,2.1266144718101816,0.4797226165951741,8,"(0.45, 0.5]"
470,7,6,12,1.8553885422075336,0.4986032246082408,9,"(0.45, 0.5]"
481,4,5,10,1.3567796494470397,0.6078027262809467,11,"(0.6, 0.65]"
487,9,5,10,1.7609640474436812,0.4909672334736474,9,"(0.45, 0.5]"
496,6,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
501,9,4,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
505,7,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
507,4,6,15,3.773557262275185,0.0566106844312038,0,"(0.05, 0.1]"
513,5,3,9,1.4466166676282082,0.5645249908164376,10,"(0.55, 0.6]"
515,6,5,15,2.0662478973127314,0.4834380256718171,8,"(0.45, 0.5]"
516,6,1,1,0.0,1.0,18,"(0.95, 1.0]"
518,5,1,1,0.0,1.0,18,"(0.95, 1.0]"
519,7,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
524,7,2,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
527,8,7,18,0.3095434291503252,0.927130717703939,17,"(0.9, 0.95]"
528,6,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
534,7,3,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
535,5,4,12,1.584962500721156,0.5716826589686054,10,"(0.55, 0.6]"
541,5,7,16,4.0,0.0213978315270958,,"(0.0, 0.05]"
545,4,7,15,2.1735572622751853,0.4566106844312037,8,"(0.45, 0.5]"
551,5,5,16,0.3372900666170139,0.9174818023510548,17,"(0.9, 0.95]"
556,7,7,16,0.3372900666170139,0.9174818023510548,17,"(0.9, 0.95]"
557,2,7,19,4.142664355548846,0.0414777236924827,0,"(0.0, 0.05]"
560,3,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
562,8,1,1,0.0,1.0,18,"(0.95, 1.0]"
570,9,6,16,2.1800365325772657,0.4666528804674341,8,"(0.45, 0.5]"
571,5,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
572,8,3,12,0.8166890883150209,0.7792994480328184,14,"(0.75, 0.8]"
573,9,6,14,1.7244078178625923,0.5586239809732868,10,"(0.55, 0.6]"
577,5,6,15,3.640223928941851,0.0899440177645372,1,"(0.05, 0.1]"
583,5,2,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
592,2,7,20,3.984183719779189,0.0929199016635209,1,"(0.05, 0.1]"
596,9,3,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
599,8,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
603,4,3,6,1.2516291673878228,0.5541606949824278,10,"(0.55, 0.6]"
610,3,7,20,4.221928094887362,0.0387925806563413,0,"(0.0, 0.05]"
615,7,6,14,1.5916727785823277,0.5925985794505166,11,"(0.55, 0.6]"
617,7,7,15,2.1492553971685,0.462686150707875,8,"(0.45, 0.5]"
619,7,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
621,1,7,16,3.875,0.051979149291874,0,"(0.05, 0.1]"
623,5,5,14,2.120952031026404,0.4571253074221152,8,"(0.45, 0.5]"
625,4,1,1,0.0,1.0,18,"(0.95, 1.0]"
634,7,6,13,1.914341183612352,0.4971991782216649,9,"(0.45, 0.5]"
635,3,4,11,3.277613436819116,0.0857328532279523,1,"(0.05, 0.1]"
649,7,2,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
650,4,6,13,1.3520301017579528,0.6448899224169842,12,"(0.6, 0.65]"
662,7,1,1,0.0,1.0,18,"(0.95, 1.0]"
663,6,4,10,3.321928094887362,0.0397474322108725,0,"(0.0, 0.05]"
664,5,3,6,1.2516291673878228,0.5541606949824278,10,"(0.55, 0.6]"
665,7,3,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
666,5,6,15,1.5546097612655667,0.6113475596836083,11,"(0.6, 0.65]"
669,6,6,16,3.875,0.051979149291874,0,"(0.05, 0.1]"
677,6,6,14,3.521640636343319,0.0986078186315824,1,"(0.05, 0.1]"
680,2,6,16,3.875,0.051979149291874,0,"(0.05, 0.1]"
681,4,6,15,1.3699740752745009,0.6575064811813749,12,"(0.65, 0.7]"
692,7,2,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
693,6,2,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
698,4,4,9,1.4466166676282082,0.5645249908164376,10,"(0.55, 0.6]"
701,6,4,9,3.169925001442312,0.0457574905606751,0,"(0.0, 0.05]"
704,9,6,13,0.7732283485249176,0.7969119337823534,15,"(0.75, 0.8]"
707,9,5,14,0.3712323266408756,0.9049801069274492,17,"(0.9, 0.95]"
708,5,3,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
714,6,2,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
716,6,1,1,0.0,1.0,18,"(0.95, 1.0]"
717,4,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
719,3,4,10,3.321928094887362,0.0397474322108725,0,"(0.0, 0.05]"
727,5,5,17,0.3227569588973982,0.922598857584786,17,"(0.9, 0.95]"
728,4,5,14,0.3712323266408756,0.9049801069274492,17,"(0.9, 0.95]"
730,5,5,10,3.321928094887362,0.0397474322108725,0,"(0.0, 0.05]"
732,7,3,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
734,5,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
741,2,7,18,3.8365916681089782,0.0968321243789672,1,"(0.05, 0.1]"
746,5,7,19,3.932138039759373,0.0901889264629582,1,"(0.05, 0.1]"
755,5,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
757,6,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
758,2,1,1,0.0,1.0,18,"(0.95, 1.0]"
764,7,3,7,1.1488348542809166,0.6170550485730277,11,"(0.6, 0.65]"
767,4,5,12,3.584962500721156,0.0312063501139658,0,"(0.0, 0.05]"
770,5,5,16,2.1266144718101816,0.4797226165951741,8,"(0.45, 0.5]"
775,3,3,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
784,5,3,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
788,4,3,10,1.7709505944546688,0.4880804739964008,9,"(0.45, 0.5]"
794,7,1,1,0.0,1.0,18,"(0.95, 1.0]"
800,6,7,16,4.0,0.0213978315270958,,"(0.0, 0.05]"
801,4,2,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
806,5,4,11,1.867633890971212,0.479036701054609,8,"(0.45, 0.5]"
808,7,1,1,0.0,1.0,18,"(0.95, 1.0]"
811,6,4,13,2.0758692966977272,0.454773894424356,8,"(0.45, 0.5]"
812,1,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
815,7,3,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
816,7,6,15,2.1055872616982603,0.4736031845754349,8,"(0.45, 0.5]"
817,2,6,12,3.418295834054489,0.0762460425185191,1,"(0.05, 0.1]"
825,5,2,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
826,3,5,10,3.121928094887362,0.0975603974744502,1,"(0.05, 0.1]"
827,8,2,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
837,5,3,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
842,9,5,10,3.121928094887362,0.0975603974744502,1,"(0.05, 0.1]"
843,5,1,1,0.0,1.0,18,"(0.95, 1.0]"
845,2,3,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
846,5,5,14,0.3712323266408756,0.9049801069274492,17,"(0.9, 0.95]"
848,8,5,11,1.3485878960124222,0.6238209198168354,11,"(0.6, 0.65]"
852,5,4,12,1.207518749639422,0.6736823616610579,12,"(0.65, 0.7]"
858,5,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
859,4,5,7,1.1488348542809166,0.6170550485730277,11,"(0.6, 0.65]"
860,7,5,11,1.2776134368191154,0.6436187445302123,12,"(0.6, 0.65]"
863,7,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
864,5,6,19,3.8924071185928746,0.0993817960096539,1,"(0.05, 0.1]"
865,6,1,1,0.0,1.0,18,"(0.95, 1.0]"
866,6,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
868,5,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
875,5,5,14,2.0202442071537563,0.4829022831034528,8,"(0.45, 0.5]"
876,7,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
888,4,3,10,1.8954618442383215,0.452088651203066,8,"(0.45, 0.5]"
893,4,4,12,1.855388542207534,0.4986032246082408,9,"(0.45, 0.5]"
896,7,1,1,0.0,1.0,18,"(0.95, 1.0]"
898,5,4,15,2.1492553971685,0.4626861507078751,8,"(0.45, 0.5]"
912,7,5,13,1.987773371487984,0.4779122482193664,8,"(0.45, 0.5]"
919,7,3,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
921,7,6,13,1.5058762556041068,0.6044823016420313,11,"(0.6, 0.65]"
924,9,7,16,2.23345859334435,0.4535831443396942,8,"(0.45, 0.5]"
926,6,5,9,1.3921472236645345,0.5809219272966417,10,"(0.55, 0.6]"
927,4,5,10,3.321928094887362,0.0397474322108725,0,"(0.0, 0.05]"
932,9,3,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
933,7,2,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
942,5,6,16,0.9933927290103626,0.7569659303113108,14,"(0.75, 0.8]"
951,7,5,14,2.067031495157584,0.4709267012797852,8,"(0.45, 0.5]"
952,9,2,7,1.1488348542809166,0.6170550485730277,11,"(0.6, 0.65]"
956,9,6,12,1.650022421648354,0.554100986010052,10,"(0.55, 0.6]"
957,6,1,1,0.0,1.0,18,"(0.95, 1.0]"
958,4,7,16,3.75,0.0825604670566523,1,"(0.05, 0.1]"
959,6,7,18,1.208648950953065,0.7154732638144118,13,"(0.7, 0.75]"
968,3,6,14,3.521640636343319,0.0986078186315824,1,"(0.05, 0.1]"
969,7,7,14,2.0202442071537563,0.4829022831034528,8,"(0.45, 0.5]"
974,4,2,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
978,5,1,4,0.8112781244591328,0.6506015297177028,12,"(0.65, 0.7]"
979,3,6,14,3.521640636343319,0.0986078186315824,1,"(0.05, 0.1]"
980,4,5,12,1.950825794518089,0.4728124376802221,8,"(0.45, 0.5]"
981,7,2,6,0.6500224216483541,0.768457341627495,14,"(0.75, 0.8]"
983,6,6,14,3.521640636343319,0.0986078186315824,1,"(0.05, 0.1]"
984,3,7,20,4.221928094887362,0.0387925806563413,0,"(0.0, 0.05]"
989,6,3,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
991,6,1,1,0.0,1.0,18,"(0.95, 1.0]"
993,4,3,5,0.7219280948873623,0.7207200898713393,13,"(0.7, 0.75]"
996,6,6,15,1.5546097612655665,0.6113475596836084,11,"(0.6, 0.65]"
