puzzle_id,n,t,d,markov_entropy,pattern_score
0,1,2,1,0.0,1.0
1,3,3,2,1.0,0.36907024642854247
2,3,2,3,0.9182958340544896,0.5408520829727552
3,1,3,1,0.0,1.0
4,1,1,3,0.9182958340544896,0.5408520829727552
5,1,1,1,0.0,1.0
6,2,1,1,0.0,1.0
7,2,2,3,0.9182958340544896,0.5408520829727552
8,3,1,1,0.0,1.0
9,2,3,1,0.0,1.0
