puzzle_id,n,t,d,markov_entropy,pattern_score
883,2,5,16,0.0,1.0
884,3,4,11,0.0,1.0
885,8,6,16,0.0,1.0
886,6,5,12,0.0,1.0
887,10,7,16,0.0,1.0
888,6,5,12,0.0,1.0
889,6,7,17,0.0,1.0
890,6,7,17,1.0,0.36907024642854247
891,10,7,17,0.0,1.0
892,6,5,13,0.0,1.0
893,6,6,17,0.0,1.0
894,4,5,12,0.0,1.0
895,5,4,11,0.0,1.0
896,8,6,16,0.0,1.0
897,4,3,6,0.0,1.0
898,4,3,9,0.0,1.0
899,3,2,8,0.0,1.0
900,5,4,9,0.0,1.0
901,5,2,5,0.0,1.0
902,7,7,18,0.0,1.0
903,5,5,13,0.0,1.0
904,5,7,21,0.0,1.0
905,6,3,5,0.0,1.0
906,9,3,9,0.0,1.0
907,7,5,14,0.0,1.0
908,7,1,1,0.0,1.0
909,2,4,11,0.0,1.0
910,4,3,6,0.0,1.0
911,5,4,11,0.0,1.0
912,2,1,1,0.0,1.0
913,6,3,8,0.0,1.0
914,4,1,4,0.0,1.0
915,2,3,11,0.0,1.0
916,6,4,10,0.0,1.0
917,6,6,18,0.0,1.0
918,7,4,7,0.9182958340544896,0.5408520829727552
919,8,3,10,1.0,0.36907024642854247
920,5,2,4,0.0,1.0
921,7,4,7,0.0,1.0
922,5,4,13,0.0,1.0
923,6,5,14,0.0,1.0
924,6,3,8,0.0,1.0
925,6,1,1,0.0,1.0
926,5,7,19,0.0,1.0
927,7,2,6,0.0,1.0
928,6,4,10,0.0,1.0
929,4,2,8,1.0,0.36907024642854247
930,9,1,2,1.0,0.36907024642854247
931,7,5,13,0.0,1.0
932,7,2,4,0.0,1.0
933,3,5,10,0.0,1.0
934,6,4,14,0.0,1.0
935,7,4,9,0.0,1.0
936,9,2,5,0.0,1.0
937,7,5,13,1.9219280948873623,0.2564967211898894
938,4,2,7,0.0,1.0
939,5,7,18,0.0,1.0
940,4,5,10,1.0,0.36907024642854247
941,9,4,10,1.584962500721156,0.20751874963942196
942,6,5,15,0.0,1.0
943,3,4,12,0.0,1.0
944,6,1,3,0.0,1.0
945,4,6,14,0.0,1.0
946,5,4,8,0.0,1.0
947,7,2,3,0.0,1.0
948,3,1,3,0.0,1.0
949,3,5,11,0.0,1.0
950,1,3,6,0.0,1.0
951,1,4,9,0.0,1.0
952,6,7,20,0.0,1.0
953,6,6,13,0.0,1.0
954,5,3,5,0.0,1.0
955,5,2,6,0.0,1.0
956,6,4,9,0.0,1.0
957,8,3,10,0.0,1.0
958,6,6,16,0.0,1.0
959,5,5,14,0.0,1.0
960,8,1,1,0.0,1.0
961,8,3,5,0.0,1.0
962,6,2,2,0.0,1.0
963,9,1,1,0.0,1.0
964,5,4,5,0.0,1.0
965,5,1,4,0.0,1.0
966,4,6,15,0.0,1.0
967,5,4,10,0.0,1.0
968,2,4,8,0.0,1.0
969,4,6,16,0.0,1.0
970,5,4,11,2.321928094887362,0.10175559829607284
971,4,4,9,0.0,1.0
972,5,4,9,0.0,1.0
973,7,5,12,0.0,1.0
974,5,1,1,0.0,1.0
975,4,2,5,0.0,1.0
976,4,7,19,1.0,0.36907024642854247
977,8,2,5,0.0,1.0
978,4,2,2,0.0,1.0
979,5,6,14,1.0,0.36907024642854247
980,5,5,15,0.0,1.0
981,8,7,17,0.0,1.0
982,4,4,8,0.0,1.0
983,6,4,10,0.0,1.0
984,6,4,6,0.0,1.0
985,6,3,9,0.0,1.0
986,5,5,13,0.0,1.0
987,6,7,15,0.0,1.0
988,6,4,7,0.0,1.0
989,10,4,8,0.0,1.0
990,5,5,14,0.0,1.0
991,6,4,8,0.0,1.0
992,6,7,15,0.0,1.0
993,8,3,8,0.0,1.0
994,6,5,16,0.0,1.0
995,3,1,3,0.0,1.0
996,3,3,7,0.8112781244591328,0.6506015297177028
997,6,1,1,0.0,1.0
998,4,6,15,0.0,1.0
999,6,1,1,0.0,1.0
