puzzle_id,n,t,d,markov_entropy,pattern_score
243,3,1,2,1.0,0.36907024642854247
244,5,4,7,1.8423709931771088,0.38587633560763035
245,4,4,8,1.9056390622295665,0.39883780803567814
246,5,1,1,0.0,1.0
247,4,4,7,1.6644977792004614,0.4451674069331796
248,3,1,2,1.0,0.36907024642854247
249,6,1,1,0.0,1.0
250,3,2,3,1.584962500721156,0.20751874963942196
251,4,4,7,2.5216406363433186,0.15945312121889377
252,5,1,1,0.0,1.0
253,3,2,2,1.0,0.36907024642854247
254,2,4,5,2.321928094887362,0.10175559829607284
255,5,3,6,1.9182958340544893,0.31668923691041306
256,5,4,4,1.5,0.35398516288991033
257,2,4,4,2.0,0.1386468838532139
258,2,2,3,0.9182958340544896,0.5408520829727552
259,6,1,2,1.0,0.36907024642854247
260,3,2,3,1.584962500721156,0.20751874963942196
261,6,3,5,0.7219280948873623,0.7207200898713393
262,1,4,4,2.0,0.1386468838532139
263,4,1,2,1.0,0.36907024642854247
264,6,3,4,2.0,0.1386468838532139
265,1,2,2,1.0,0.36907024642854247
266,1,2,2,1.0,0.36907024642854247
267,2,1,1,0.0,1.0
268,3,1,2,1.0,0.36907024642854247
269,3,1,1,0.0,1.0
270,3,2,4,0.8112781244591328,0.6506015297177028
271,4,1,2,1.0,0.36907024642854247
272,4,4,4,1.5,0.35398516288991033
273,3,4,5,1.9219280948873623,0.2564967211898894
274,6,3,6,1.2516291673878228,0.5541606949824278
275,1,1,2,1.0,0.36907024642854247
276,5,2,4,0.8112781244591328,0.6506015297177028
277,5,3,6,0.6500224216483541,0.768457341627495
278,5,2,3,0.9182958340544896,0.5408520829727552
279,4,4,5,1.9219280948873623,0.2564967211898894
280,1,3,3,1.584962500721156,0.20751874963942196
281,5,1,2,1.0,0.36907024642854247
282,3,4,4,2.0,0.1386468838532139
283,3,3,6,0.6500224216483541,0.768457341627495
284,4,4,8,1.9056390622295665,0.39883780803567814
285,6,4,4,2.0,0.1386468838532139
286,2,1,1,0.0,1.0
287,5,4,5,1.9219280948873623,0.2564967211898894
288,3,1,2,1.0,0.36907024642854247
289,4,3,6,2.2516291673878226,0.1979535078744057
290,4,4,6,0.6500224216483541,0.768457341627495
291,3,4,4,2.0,0.1386468838532139
292,4,2,4,1.5,0.35398516288991033
293,1,2,4,0.8112781244591328,0.6506015297177028
294,3,1,1,0.0,1.0
295,3,1,2,1.0,0.36907024642854247
296,4,1,1,0.0,1.0
297,4,4,7,1.1488348542809166,0.6170550485730277
298,3,4,4,0.8112781244591328,0.6506015297177028
299,1,4,6,2.584962500721156,0.07921777883839831
300,3,1,2,1.0,0.36907024642854247
301,6,4,6,1.9182958340544893,0.31668923691041306
302,5,1,1,0.0,1.0
303,5,4,4,2.0,0.1386468838532139
304,6,1,1,0.0,1.0
305,2,4,6,0.6500224216483541,0.768457341627495
306,5,3,6,1.4591479170272448,0.48024102490119547
307,4,1,1,0.0,1.0
308,1,2,3,1.584962500721156,0.20751874963942196
309,4,3,3,1.584962500721156,0.20751874963942196
310,4,4,6,0.6500224216483541,0.768457341627495
311,1,4,7,2.1280852788913944,0.29063824036953523
312,5,1,1,0.0,1.0
313,3,4,4,2.0,0.1386468838532139
314,4,4,4,1.5,0.35398516288991033
315,1,1,2,1.0,0.36907024642854247
316,4,4,4,1.5,0.35398516288991033
317,5,4,5,1.9219280948873623,0.2564967211898894
318,4,3,6,0.6500224216483541,0.768457341627495
319,6,3,4,0.8112781244591328,0.6506015297177028
320,5,1,2,1.0,0.36907024642854247
321,2,4,4,2.0,0.1386468838532139
322,6,3,4,0.8112781244591328,0.6506015297177028
323,2,3,6,2.2516291673878226,0.1979535078744057
324,6,1,1,0.0,1.0
325,2,4,8,1.061278124459133,0.6652040272321104
326,6,1,1,0.0,1.0
327,1,4,4,1.5,0.35398516288991033
328,4,2,3,1.584962500721156,0.20751874963942196
329,5,1,1,0.0,1.0
330,4,1,2,1.0,0.36907024642854247
331,2,1,2,1.0,0.36907024642854247
332,4,2,2,1.0,0.36907024642854247
333,4,4,7,2.521640636343318,0.159453121218894
334,3,4,7,2.5216406363433186,0.15945312121889377
335,1,1,1,0.0,1.0
336,2,4,8,1.811278124459133,0.4286053696428138
337,2,4,6,2.584962500721156,0.07921777883839831
338,5,1,2,1.0,0.36907024642854247
339,6,3,6,1.7924812503605778,0.3615052958651881
340,1,4,8,2.75,0.13247158883924592
341,6,2,4,0.8112781244591328,0.6506015297177028
342,1,4,5,1.9219280948873623,0.2564967211898894
343,1,1,1,0.0,1.0
344,2,4,7,1.1488348542809166,0.6170550485730277
345,5,4,7,1.6644977792004614,0.4451674069331796
346,6,3,4,2.0,0.1386468838532139
347,4,3,5,0.7219280948873623,0.7207200898713393
348,6,4,6,0.6500224216483541,0.768457341627495
349,1,2,2,1.0,0.36907024642854247
350,5,1,1,0.0,1.0
351,4,3,3,1.584962500721156,0.20751874963942196
352,2,1,1,0.0,1.0
353,3,2,2,1.0,0.36907024642854247
354,1,2,4,0.8112781244591328,0.6506015297177028
355,4,3,4,2.0,0.1386468838532139
356,4,2,2,1.0,0.36907024642854247
357,5,2,4,0.8112781244591328,0.6506015297177028
358,2,4,6,1.9182958340544893,0.31668923691041306
359,3,1,2,1.0,0.36907024642854247
360,6,4,7,2.2359263506290326,0.2546912164569891
361,4,1,1,0.0,1.0
362,6,3,3,0.9182958340544896,0.5408520829727552
363,1,4,8,0.5435644431995964,0.8285245099009361
364,1,1,2,1.0,0.36907024642854247
365,2,1,2,1.0,0.36907024642854247
366,6,1,1,0.0,1.0
367,6,2,4,2.0,0.1386468838532139
368,6,4,8,2.25,0.29020402723211036
369,3,4,5,0.7219280948873623,0.7207200898713393
370,2,3,5,1.9219280948873623,0.2564967211898894
371,6,3,6,2.251629167387823,0.19795350787440558
372,5,4,5,2.321928094887362,0.10175559829607284
373,5,2,2,1.0,0.36907024642854247
374,2,2,4,0.8112781244591328,0.6506015297177028
375,6,1,1,0.0,1.0
376,3,4,8,2.75,0.13247158883924592
377,3,1,2,1.0,0.36907024642854247
378,5,4,4,2.0,0.1386468838532139
379,4,1,1,0.0,1.0
380,1,3,3,1.584962500721156,0.20751874963942196
381,4,3,6,1.4591479170272448,0.48024102490119547
382,5,3,3,1.584962500721156,0.20751874963942196
383,2,1,1,0.0,1.0
384,6,1,2,1.0,0.36907024642854247
385,5,4,8,2.5,0.21133780803567814
386,1,4,8,2.5,0.21133780803567814
387,3,2,2,1.0,0.36907024642854247
388,5,4,8,2.25,0.29020402723211036
389,4,4,5,2.321928094887362,0.10175559829607284
390,6,2,3,0.9182958340544896,0.5408520829727552
391,3,2,2,1.0,0.36907024642854247
392,3,2,2,1.0,0.36907024642854247
393,1,4,6,2.2516291673878226,0.1979535078744057
394,3,4,4,2.0,0.1386468838532139
395,3,1,1,0.0,1.0
396,2,2,2,1.0,0.36907024642854247
397,4,1,1,0.0,1.0
398,1,3,4,2.0,0.1386468838532139
399,3,3,6,1.7924812503605778,0.3615052958651881
400,1,1,2,1.0,0.36907024642854247
401,2,4,5,1.9219280948873623,0.2564967211898894
402,4,3,6,0.6500224216483541,0.768457341627495
403,4,1,2,1.0,0.36907024642854247
404,1,1,1,0.0,1.0
405,4,1,2,1.0,0.36907024642854247
406,4,3,4,2.0,0.1386468838532139
407,5,1,1,0.0,1.0
408,3,3,5,2.321928094887362,0.10175559829607284
409,5,1,2,1.0,0.36907024642854247
410,5,4,6,0.6500224216483541,0.768457341627495
411,3,2,2,1.0,0.36907024642854247
412,5,4,8,1.5487949406953985,0.5114095948671661
413,5,4,5,1.9219280948873623,0.2564967211898894
414,3,4,8,2.5,0.21133780803567814
415,3,2,4,1.5,0.35398516288991033
416,6,1,2,1.0,0.36907024642854247
417,1,3,6,1.9182958340544893,0.31668923691041306
418,1,3,5,1.9219280948873623,0.2564967211898894
419,4,3,5,1.9219280948873623,0.2564967211898894
420,2,2,4,0.8112781244591328,0.6506015297177028
421,5,4,8,2.75,0.13247158883924592
422,1,4,5,2.321928094887362,0.10175559829607284
423,5,3,4,0.8112781244591328,0.6506015297177028
424,1,1,1,0.0,1.0
425,1,3,4,2.0,0.1386468838532139
426,3,1,2,1.0,0.36907024642854247
427,6,4,6,0.6500224216483541,0.768457341627495
428,4,1,1,0.0,1.0
429,2,2,2,1.0,0.36907024642854247
430,3,2,4,1.5,0.35398516288991033
431,4,4,7,1.8423709931771088,0.38587633560763035
432,6,4,5,1.3709505944546687,0.46964391395534777
433,1,1,1,0.0,1.0
434,2,3,6,0.6500224216483541,0.768457341627495
435,6,1,2,1.0,0.36907024642854247
436,1,1,2,1.0,0.36907024642854247
437,4,1,1,0.0,1.0
438,2,1,2,1.0,0.36907024642854247
439,5,4,6,1.7924812503605778,0.3615052958651881
440,6,1,2,1.0,0.36907024642854247
441,1,1,2,1.0,0.36907024642854247
442,4,4,8,2.0,0.36907024642854247
443,5,4,4,0.8112781244591328,0.6506015297177028
444,6,4,5,0.7219280948873623,0.7207200898713393
445,5,4,8,0.5435644431995964,0.8285245099009361
446,1,1,2,1.0,0.36907024642854247
447,1,4,6,2.584962500721156,0.07921777883839831
448,6,4,6,1.2516291673878228,0.5541606949824278
449,4,1,2,1.0,0.36907024642854247
450,3,2,4,1.5,0.35398516288991033
451,1,4,6,1.9182958340544893,0.31668923691041306
452,4,1,1,0.0,1.0
453,4,2,2,1.0,0.36907024642854247
454,3,3,6,2.2516291673878226,0.1979535078744057
455,4,4,8,1.061278124459133,0.6652040272321104
456,4,4,6,0.6500224216483541,0.768457341627495
457,6,1,1,0.0,1.0
458,4,1,1,0.0,1.0
459,2,4,4,1.5,0.35398516288991033
460,3,1,2,1.0,0.36907024642854247
461,4,4,4,2.0,0.1386468838532139
462,2,3,5,1.9219280948873623,0.2564967211898894
463,4,1,1,0.0,1.0
464,2,4,6,0.6500224216483541,0.768457341627495
465,1,1,1,0.0,1.0
466,5,2,3,0.9182958340544896,0.5408520829727552
467,4,4,7,1.6644977792004614,0.4451674069331796
468,4,1,2,1.0,0.36907024642854247
469,1,2,2,1.0,0.36907024642854247
470,6,4,4,1.5,0.35398516288991033
471,3,2,2,1.0,0.36907024642854247
472,2,1,2,1.0,0.36907024642854247
473,4,4,7,0.5916727785823275,0.8027757404725575
474,2,4,8,2.25,0.29020402723211036
475,5,1,2,1.0,0.36907024642854247
476,5,4,8,0.5435644431995964,0.8285245099009361
477,6,4,5,0.7219280948873623,0.7207200898713393
478,5,2,2,1.0,0.36907024642854247
479,1,1,2,1.0,0.36907024642854247
480,3,2,4,1.5,0.35398516288991033
481,5,1,2,1.0,0.36907024642854247
482,2,2,2,1.0,0.36907024642854247
483,2,4,8,2.1556390622295662,0.31997158883924604
484,4,1,1,0.0,1.0
485,4,1,2,1.0,0.36907024642854247
486,2,4,6,2.2516291673878226,0.1979535078744057
487,3,3,5,2.321928094887362,0.10175559829607284
488,1,4,5,1.9219280948873623,0.2564967211898894
489,3,1,1,0.0,1.0
490,3,3,3,1.584962500721156,0.20751874963942196
491,6,3,5,1.9219280948873623,0.2564967211898894
492,1,4,6,1.9182958340544893,0.31668923691041306
493,4,3,6,1.9182958340544893,0.31668923691041306
494,3,1,1,0.0,1.0
495,3,4,8,0.5435644431995964,0.8285245099009361
496,3,1,2,1.0,0.36907024642854247
497,5,4,7,2.128085278891394,0.29063824036953534
498,6,3,6,1.7924812503605778,0.3615052958651881
499,1,4,7,2.2359263506290326,0.2546912164569891
500,6,4,8,2.75,0.13247158883924592
501,3,4,7,1.950212064914747,0.34992931169508434
502,6,3,6,1.9182958340544893,0.31668923691041306
503,2,4,8,1.9056390622295665,0.39883780803567814
504,4,3,4,0.8112781244591328,0.6506015297177028
505,1,2,3,1.584962500721156,0.20751874963942196
506,4,1,1,0.0,1.0
507,2,2,2,1.0,0.36907024642854247
508,2,2,4,2.0,0.1386468838532139
509,3,4,5,1.9219280948873623,0.2564967211898894
510,3,4,4,2.0,0.1386468838532139
511,6,1,2,1.0,0.36907024642854247
512,3,4,8,1.811278124459133,0.4286053696428138
513,2,4,8,2.5,0.21133780803567814
514,2,1,2,1.0,0.36907024642854247
515,6,3,4,0.8112781244591328,0.6506015297177028
516,1,2,3,0.9182958340544896,0.5408520829727552
517,2,4,5,2.321928094887362,0.10175559829607284
518,3,2,3,0.9182958340544896,0.5408520829727552
519,6,3,6,1.9182958340544893,0.31668923691041306
520,4,3,6,1.9182958340544893,0.31668923691041306
521,1,1,2,1.0,0.36907024642854247
522,5,4,5,2.321928094887362,0.10175559829607284
523,4,1,2,1.0,0.36907024642854247
524,2,3,6,0.6500224216483541,0.768457341627495
525,6,1,2,1.0,0.36907024642854247
526,5,3,3,1.584962500721156,0.20751874963942196
527,2,2,2,1.0,0.36907024642854247
528,5,3,4,0.8112781244591328,0.6506015297177028
529,2,2,4,0.8112781244591328,0.6506015297177028
530,3,3,4,1.5,0.35398516288991033
531,6,4,7,0.5916727785823275,0.8027757404725575
532,3,1,1,0.0,1.0
533,4,4,4,2.0,0.1386468838532139
534,3,2,4,0.8112781244591328,0.6506015297177028
535,5,2,4,2.0,0.1386468838532139
536,4,3,5,1.9219280948873623,0.2564967211898894
537,5,4,7,2.2359263506290326,0.2546912164569891
538,5,4,5,2.321928094887362,0.10175559829607284
539,3,1,2,1.0,0.36907024642854247
540,4,1,1,0.0,1.0
541,4,1,1,0.0,1.0
542,4,1,2,1.0,0.36907024642854247
543,5,4,8,1.061278124459133,0.6652040272321104
544,3,1,1,0.0,1.0
545,1,1,1,0.0,1.0
546,2,1,1,0.0,1.0
547,6,1,1,0.0,1.0
548,3,4,8,1.9056390622295665,0.39883780803567814
549,5,3,6,2.2516291673878226,0.1979535078744057
550,5,4,8,2.75,0.13247158883924592
551,2,1,2,1.0,0.36907024642854247
552,6,4,6,2.2516291673878226,0.1979535078744057
553,4,1,2,1.0,0.36907024642854247
554,4,4,8,1.061278124459133,0.6652040272321104
555,3,1,1,0.0,1.0
556,1,1,2,1.0,0.36907024642854247
557,6,2,2,1.0,0.36907024642854247
558,1,4,5,2.321928094887362,0.10175559829607284
559,5,2,2,1.0,0.36907024642854247
560,2,4,6,2.2516291673878226,0.1979535078744057
561,4,2,4,0.8112781244591328,0.6506015297177028
562,3,4,4,2.0,0.1386468838532139
563,1,1,1,0.0,1.0
564,5,3,3,1.584962500721156,0.20751874963942196
565,1,4,7,2.807354922057604,0.06421502598079865
566,6,2,4,0.8112781244591328,0.6506015297177028
567,3,2,2,1.0,0.36907024642854247
568,1,1,1,0.0,1.0
569,5,1,2,1.0,0.36907024642854247
570,1,2,4,0.8112781244591328,0.6506015297177028
571,4,4,4,2.0,0.1386468838532139
572,2,2,4,0.8112781244591328,0.6506015297177028
573,3,3,6,1.2516291673878228,0.5541606949824278
574,5,1,2,1.0,0.36907024642854247
575,3,4,5,1.9219280948873623,0.2564967211898894
576,6,3,3,1.584962500721156,0.20751874963942196
577,6,2,3,0.9182958340544896,0.5408520829727552
578,6,4,8,2.0,0.36907024642854247
579,6,4,7,2.2359263506290326,0.2546912164569891
580,2,1,2,1.0,0.36907024642854247
581,5,4,5,1.9219280948873623,0.2564967211898894
582,3,1,1,0.0,1.0
583,1,1,1,0.0,1.0
584,1,2,3,1.584962500721156,0.20751874963942196
585,1,3,3,1.584962500721156,0.20751874963942196
586,5,2,4,0.8112781244591328,0.6506015297177028
587,1,3,6,0.6500224216483541,0.768457341627495
588,6,1,2,1.0,0.36907024642854247
589,1,4,5,2.321928094887362,0.10175559829607284
590,4,2,2,1.0,0.36907024642854247
591,6,2,4,1.5,0.35398516288991033
592,3,4,8,2.1556390622295662,0.31997158883924604
593,4,4,8,1.9056390622295665,0.39883780803567814
594,3,1,1,0.0,1.0
595,4,2,4,0.8112781244591328,0.6506015297177028
596,3,2,4,1.5,0.35398516288991033
597,2,1,1,0.0,1.0
598,1,2,2,1.0,0.36907024642854247
599,2,2,4,2.0,0.1386468838532139
600,1,4,6,1.2516291673878228,0.5541606949824278
601,4,1,1,0.0,1.0
602,5,4,4,0.8112781244591328,0.6506015297177028
603,4,2,2,1.0,0.36907024642854247
604,1,1,2,1.0,0.36907024642854247
605,6,1,2,1.0,0.36907024642854247
606,4,4,7,1.6644977792004614,0.4451674069331796
607,6,2,2,1.0,0.36907024642854247
608,2,4,7,2.807354922057604,0.06421502598079865
609,4,1,2,1.0,0.36907024642854247
610,4,4,8,2.1556390622295662,0.31997158883924604
611,2,3,5,1.9219280948873623,0.2564967211898894
612,5,4,6,1.2516291673878228,0.5541606949824278
613,6,1,1,0.0,1.0
614,4,1,2,1.0,0.36907024642854247
615,2,2,2,1.0,0.36907024642854247
616,2,4,7,2.2359263506290326,0.2546912164569891
617,2,3,3,1.584962500721156,0.20751874963942196
618,4,1,1,0.0,1.0
619,1,2,4,2.0,0.1386468838532139
620,2,2,2,1.0,0.36907024642854247
